timestamp,event,key,correct
60.2826091 ,keyReleased ,A  ,1 
60.5166961 ,keyPressed ,s  ,1 
60.6020705 ,keyReleased ,S  ,1 
60.7064815 ,keyPressed ,s  ,1 
60.8024747 ,keyReleased ,S  ,1 
60.9461264 ,keyPressed ,w  ,1 
61.0502561 ,keyReleased ,W  ,1 
61.2743642 ,keyPressed ,o  ,1 
61.3864147 ,keyReleased ,O  ,1 
61.4580954 ,keyPressed ,r  ,1 
61.5707566 ,keyReleased ,R  ,1 
61.7788462 ,keyPressed ,d  ,1 
61.8743606 ,keyReleased ,D  ,1 
62.0739234 ,keyPressed ,return ,1 
62.1706731 ,keyReleased ,Return ,1 
62.5303932 ,keyPressed ,p  ,1 
62.6183905 ,keyReleased ,P  ,1 
62.7629323 ,keyPressed ,a  ,1 
62.874562 ,keyReleased ,A  ,1 
63.0987011 ,keyPressed ,s  ,1 
63.1873379 ,keyReleased ,S  ,1 
63.2665276 ,keyPressed ,s  ,1 
63.3384288 ,keyReleased ,S  ,1 
63.4829621 ,keyPressed ,w  ,1 
63.5789098 ,keyReleased ,W  ,1 
63.8102553 ,keyPressed ,o  ,1 
63.9219657 ,keyReleased ,O  ,1 
63.970318 ,keyPressed ,r  ,1 
64.0830177 ,keyReleased ,R  ,1 
64.2739875 ,keyPressed ,d  ,1 
64.3871919 ,keyReleased ,D  ,1 
